एक खीरे को कुचलकर इसमें थोड़ा सा दूध मिला लें।	मोयोद खीरा कोटे: केआते एनारे हुडिङ लेका तोआ मेसालेम।
अपने इष्ट की आराधना करता है।	अयाः बोंगा तकिन केगे मानातिञा।
रमनराज जहां गायब हो जाता है कलेक्टर	रमनराज ओकोता: आदो:आ कलेक्टर।
इन्हीं दोनों के संतुलन से जीवन चलता रहता है।	नेआ बराना: बराबरि तेगे ने जिबोन सेसेना ताना।
इससे श्रद्धालु परिवार में भारी नाराजगी देखी गई।	नेआते बोंगातन ओड़ाः रेनको हांड़ा जाना।
यह कहकर विनय उठ खड़ा हुआ।	नेआ कजि लो:तेगे विनय तिगुन जाना।
वह तो लोक नियुक्त पर आकर रूक गई।	इनि:दो लोक नियुक्त रे हिजुः जन तिंगु जाना।
फिर भी जाना तो था ही गए।	सेरेओ सेनोः रेआ दो ताइकेना।
ताजा अध्ययन में सामने आई है।	निमिर रेगे नेआ इतु जादा ले।
कितना गुलजार रहता है माहौल इन लोगों से।	चिमनाङ रसिका माहौल ताइना निकु ताइनोओ रे।
हम तो बर्दाश्त कर रहे थे।	आले दो साहतिञ तन ताइकेना।
सेहरा में बन कर तुम फुहार चले आना	सेहरा रे अम दा गामा तन लेका हिजुः मे।
कालियाजी धर्मयुग में मामाजी के साथ थे।	कालियाजी धर्मजुग रे मामु लो ताइकेना।
हिमपात का एक खंड गेंद बदलावजस्टिन	हिमपात रेआ: मोयोद कानडा गेनदा बदलावजस्टिन।
इसका देश में बड़ा विरोध् है।	नेआ दिसुम रे बेसे कापाजि।
ईस विडीयो को मोबाईल पे देखना चाहता हु	नेआ विडियो मोबाइल रे लेल मोने जाइञा।
पहले देवी दर्शन किया फिर किया मतदान	सिदा देवि लेल केना एनाते बोट सानजु सेनो: जाना।
अपने लोगों के आंसू पोंछना है।	आबु होड़ो कोवाः मेद् दा:आ गोसो: मेनाः।
जाहिर है इसके बाद सुनील उनके और करीब आ गए।	सरते कजि एना तयोम तेगे सुनील इनि ओड़ो सांगि नो:ओ सोगेन जाना।
में जयराज का मन उत्साह से भर गया।	जयराज ताकिना: जी रसिका ते पेरे: जाना।
वह एक भी मांसपेशी नहीं हिला सकता था।	इनिः मोयोदो जिलु काए एकला दाड़ियाः।
दिगन्त में तिरोहित होने से पूर्व	सिरमा रे आदो: सिदा।
यहां तक कि माता की प्रतिमा के सामने भी नहीं।	एञा: मुरतु सानामङ रेओ कागे।
या उत्तेजक कहना अपनी जड़ता का ढिंढोरा पीटना है।	उत्तेजक कजि अपन केगे रिनटि कजि उदुबओ: लेका गेआ।
रधिया काकी भी अब बूढ़ी हो चली थी।	राधिया काकिते नाअ दो बुडिया जाना।
कविता और लेख बहुत पसंद आये।	ओल ओड़ओ कविता इसु सुकुजना ले।
बहुत लोग करते भी है पहले से।	इसु होड़ो को रिकाए जादाको सिदा तेगे
इस वायरस ने सचमुच नींद उड़ा दी है।	नेआ वायरस सोबेन कोआ: दुड़ुम अरकिद् केदा।
अधिकांश पैरों में फ़ोम के मोटे जूते थे।	इसु होड़ो कोवाः काटा रे फोम रेआ: मोटो जुता ताइकेना।
आप अपना जीवन आनंदपूर्वक नहीं बिता सकते।	अम अपाना: जिबोन रसिका रसिका कम जिइद दाड़िया।
हिंदी में इस तरह एक बहुत साधारण	हिन्दी रे नेलेआ मियद बेसे साधारण।
मैं आश्चर्य से उसकी ओर देखे जा रहा था।	आइञ बकुआवजन चि इनि लेल तन ताइकेना।
कुछ ख़ास नहीं था बल्कि हिमाचल	मेनदो बेसे सुकुया लेका दो का ताइकेना हिमाचल।
अपनी हिफाजत के लिए मैंने क्या तैयारी की है?	अपाना: बनचाव मेनते आइञ चिलका कामी तादा?
उधर से प्रेमेंद्र बोल रहे थे।	एनसा:ते प्रेमेंदर् कजि तन ताइकेना।
वो ज्यादातर अकेले रहना पसंद करने लगते हैं।	इनि: पुराः दो एसकरगे ताइन सुकुतना।
इसे सम् हालकर चलना चाहिए।	नेआ समडव केआते सेन लागातिङ।
अचानक से एक और मेट्रो स्टेशन पर प्रवेश करती है।	अचकाते ओड़ओ मोयोद मेटरो स्टेशन रे हिजुः जाना।
तो कौन होगा जो कहेगा कि गलत है?	दो ओकोय ताइना गलति कमि उदुब नि?
जो भी है वह सब शास्त्रों में रखा है।	ओकोनाः मेनाः एनाको सोबेन शास्त्र रे‌ जोगावाकना।
बौद्धिक और शारीरिक विकास अवरुद्ध हो जाता है।	सेंड़ा ओड़ओ होड़ोमो रेआ: माता का माजाते होबाओ।
सांस उखड़ रही है सब ठीक ठाक।	सयद् ओटांग तान सोबेन बुगिना चि।
वो मेरा और मैं उनका चूसने लगा।	इनि: अइञाः ओड़ओ अइञ इनियाः चटे: एटे: केदा ले।
मैं सीधे अपने पीसी इस्तेमाल किया	अइञ सोज अपाना: पीसी रे कमि एटेः केदा।
पावरग्रिड के एफपीओ को सीसीईए की मंजूरी	पावर ग्रिड‌ रेन एफ ओ ताकिन‌ के सी सी इए पतिजाना।
श्रद्धालुओं ने तीनों के रथों को खींचकर यहाँ लाया।	श्रद्धालु तको अपि होड़ोकोआ: रथ राचा: केआते नेता: आगु केदाको।
वाईफाई मोडेम कभी ना खरीदें।	वाईफाई मॉडेम आलोपे किरिगा।
आखिर इस स्थिति का जिम्मेदार कौन हैं?	मेनदो नेआ रेआ: ओकोय दोसि?
यह हुनर सिर्फ इंडियन के ही पास है।	नेआ हुनर इंडिया रेनकोगे ता: मेनाः।
गोल्डन फिफ्टी की यह फिल्म एक म्यूजिकल कॉमिडी है।	गोल्डन सिटी फिल्म मोयोद म्यूजिकल कॉमेडी ताना:।
ताकि अगला आपके ब्लोग पर भी आये।	मेनदो अयरते अमा: ब्लोग रेओ हिजु: का।
आप आत्म विश्वास पा सकते हैं।	अपन रे विश्वास नम‌ दाडिआ।
इस विश्वविद्यालय की ख्याति अब देशभर में फैल चुकी है।	नेआ विश्व विद्यालय रेआ‌ नुतुम गोटा दिसुम रे हारा जाना।
जब बल्ला बंद हो गया तो मुँह खुल गए।	चिमतंग बल्ला बंद जाना एना तयोमते मोचा ते जगर एटे: जाना।
छोटी और बकरी ने छककर भोजन किया।	छोटी ओड़ो: मेरोम बरनकिन जोर जोम जानाकिन।
वह घर से निकल भी जाती है।	इनि: ओड़ा:ते उड़ुगो उड़ुग़़ओ आए।
चेहरे को दिन में दो बार क्लीन करें।	बरसा आब लागातिंगा।
कहती हुई जैकलिन मारिया के और पास आ गई।	कजि तन कजितन जैकलिन मारिया जापा: हिजु: जाना।
आर्यीकरण हुआ तब इसके पत्ते पवित्र हुए।	आर्यीकरण होबालेन तायोम ते नेआ रेआ: सकमको परचि जाना।
इसे बायर्स के बैंक इश्यू करते हैं।	नेआ बायर्स बैंक इश्यू याको 
भारतीय युवा परिवर्तन के दौर से गुजर रहा है।	भारत रेन दांगड़ा दांगिड़िको बदलि रेआ सोमोए तेको सेसेन ताना। 
राजदीप के नाम एक और गिनीज रिकॉर्ड	राजदीप ताकिना: नुतुम रे ओड़ो: मोयोद गिनीज रिकॉर्ड।
दुर्घटना में जीप क्षतिग्रस्त हो गई तथा गाय मर गई।	दुर्घटना रे जीप बगड़व‌जाना‌ ओड़ो: गा:इ गो:ए जना।
स्थायी ख़रगोश लाल लाल एम्बर ग्लास	स्थायी मारा: अरा: अरा: एम्बर ग्लास
वह सजग और अपने समाज के प्रति जागरूक हैं।	इनि: सजग ओड़ो: आएआ: समाज‌ नगेन एयोना कना।
उन्हें आगे बढने का रास्ता दे सकें।	इनि: अयर‌ सेनो: होरा बु ओम दाडिआ।
अगले महीने मेरी शादी होने वाली है।	अइंगा आड़ानदि अयर महीना रे होबा:ओ अ
कहने लगा कि ये जंगली भैंसे हैं।	कजितन को ताइकेना चि नि बिर केड़ा।
सिर्फ़ सब्जेक्ट से ही तो फ़िल्म नहीं बन जाती भाई।	सब्जेक्ट बाइरि तेदो फिल्म का दंग बाइ:ओ्आ भाई
पुरुष कैप्सूल परीक्षण मंगल यात्रा अलगाव से उभरने	पुरुष कैप्सूल परीक्षण मंगल यात्रा ते बिनगन एटे: जाना।
डायग्नोस्टिक और हेल्थकेयर अधिक तकनीकी आधारित होता चला जायेगा।	डायग्नोस्टिक हेल्थ केयर ओड़ो: पुरा: तकनीकी इदि:ओ ताना।
शाम होते होते लड़की ने दम तोड़ दिया।	नुबा: इदि:ओ तनगे कुड़ि गोए जाना।
पाकिस्तान और अमेरिका के बीच संबंध अच्छे नहीं हैं।	पाकिस्तान ओड़ो: अमेरिका काको बापाइ ताना।
उत्तराखण्ड में जनादेश को लूटने से बचाये चुनाव आयोग	उत्तराखंड रे जनादेश रेपे: ते चुनाव आयोग बनचाव लागातिंगा
अजमेर दरगाह में हुए बम विस्फोट	अजमेर दरगाह रे बम बिस्फोट होबा जाना।
यों अपने विनम्र इस मसले पर लिख चुके हैं।	अयागा: अरजि नेआ मसला रे ओला कदा।
उनपर हमारा पूरा हक लगता है।	इनकुआ रे अबुआ पुरा:ते अधिकार मेनागा।
फिर पनबिजली प्लांटों का निर्माण करेगी बीएचईएल	ओड़ो: पनबिजली प्लांटको बइएआ बीएच ईएल।
निराकरण का उपाय भी एक ही है।	उपाय दो सेए गेआ।
उसे नया स्वेटर दिल वाया।	इनि नावा स्वेटर ओम लिइआ‌।
भगवान् विष्णु ने उन्हंे मार डाला।	भगवान विष्णु इनि:के माउरकि:आ।
उसके बाद तो जैसे ये सिलसिला ही चल पड़ा।	एना तायोमते दो नेआ जानव रेआ:गे होबा जाना।
अनाथ बालकों को इससे कुछ तो सहायता पहुँच सकेगी।	टुआर होनको नेआते जाना: दो देंगा नामो: गेआ।
क्रोध मनुष्य को पशु बनाता है।	खैरव होड़ोको के होड़ोआते पशु वइ:आ।
मैं तो खुद को भाग्यशाली समझ रहा हूं	अइंग अपनके इसु नसीबाकन बुजाव ताना।
अमेरिका अभी भी मंदी की गिरफ्त में है।	अमेरिका निमिर घाटि रेगे सेसेन ताना।
अता पता लापता ऑडियो रिलीज पर आशुतोष राणा।	अता पता लापता आडियो रिलीज रे आशुतोष राणा।
राहुल खुल्लर होंगे ट्राई के नये अध्यक्ष	राहुल खुल्लर ट्राई रेन नावा अध्यक्ष बाइओगाए।
साफ पानी में घुलनशील छानना अंश तो	साफा दा: रे मेसा लेकन छाका तेआ।
आज भी जारी रहेगी · ार्रेह्लाई	तिसिंगो सेसेना अरेहलाइ।
विश्नोईयों में शव को गाड़ने की प्रथा प्रचलित थी।	विश्नोईय रे गोए: होड़ो को हसागाडा रेआ: चलन ताइकेना।
अमीर खुसरो यद्यपि इनसे पहले हुए थे।	अमीर खुसरो मेनदो नेआते सिदा ताइकेएना।
दूर छिटक कर गिर गये हैं।	सांगिन रेगेए पसका जनचि उयु: जाना।
नायक लगातार विधानसभा चुनाव लडने की बात कह रहे थे।	नायक कानेगे विधानसभा चुनाव रे तिंगुन रेआ: कजितन ताइकेना।
मंदीप व संदीप एक जैसे डील डौल के है।	मनदीप अद् संदीप मोदलेकागे मोओटो मेना: किना
वो जो भी था उसने मनीष कुमार	इनि जाए ताइकेना इनि: मनीष कुमार
खुद अपने दिल से अपने गम आप छिपा सकता	आए:गे अएआ: जि कुड़मते दुकु का:ए उकु दाडिआ।
हेलेन से मुझे कोई शिकायत नहीं थी।	हेलेन लो:ते अइंग जान कजिको बानो:।
भगवान राम से लक्ष्मण बहुत प्रेम रखते थे।	भगवान राम लक्ष्मन तकिनके इसु दुलाडा तन ताइकेना।
इस पर सुप्रीम कोर्ट ने जज को फटकार लगाई।	नेआ रे सुप्रीम कोर्ट जज के एरंग कि:आ।
मार्च की शुरूआत में बुध मीन राशि में प्रवेश करेगा।	मार्च एनेटे: रेगे बुध मीन राशि रे बोलो एटे:आ।
कर्नाटक से मल्लिकार्जुन खड़के भले पहली बार जीते।	कर्नाटक रे मल्लिकार्जुन खड़गे पहिला धाव दडिजाना।
आइने ज्यूं ही उनकी नज़रों में	चिलका तेगे आइना रे इनिगा लेल कि:आ।
हम हम माइंड ब्लॉगिंग क्राइम की बात कर रहे हैं।	आइंग दो माइंड ब्लागिंग क्राइम रेआ: जगर तन ताइकेना।
लेकिन मुझे यही अर्थ सही लगा।	मेनदो अइंगके नेआ माने सरते लेका ठोरकेदा।
उसने अपनी आंखें बंद कर ली थी।	इनि: अया: मेद जापिद् केदा‌।
पर वह अचानक बहुत हल्का महसूस करने लगा था।	इनि: अचकागे बेसे रबल नो: ठोओर एटे: केदा।
इस संबंध में कुछ अपवाद भी हैं।	नेआ कजि रे बतरि बिनगा नोओ: जगर को मेना।
उसे सिर्फ आतंकवाद और जिन्ना दिखाई पड़ते हैं।	इनि: आतंकवाद ओड़ो: जिन्ना बाइरि लेलो गा:ए।
इसके बाद शुरू होता काव्या का बदला लेने का दौर।	नेआ‌ तायोम ते काव्या तकिना: बदला आगु रेआ: कमि एटे:गोआ।
गेहूँ में कटाई उपरांत प्रबंधन एवं भंडारण	गोओम इर तायोमते प्रबंधन ओड़़ओ: भंडारण।
वह फौरन वहाँ से लौट पड़ा।	इनि: एनजा:लो: गे एनता: ते रुआड़ा टोगो जना।
शाहजहाँ उस समय दिल्ली के बादशाह थे।	शाहजहां एन सोमोय दिल्ली रेन बादशाह ताइकेना।
यह रोमांटिक युवक नायक के दिल के उदगार हैं।	नेआ रोमांटिक दंगाडा नायक तकिना कुडम रेआ कजिको मेना:।
सब समाज के संभ्रांत और सुविज्ञ	समान रेन सेडानं ओड़ो: पैसा कोते पोकोते गेआ।
तुम्हारी सुरक्षा के लिए स्वर्गदूत हैं	अमा: लेल देंगा मेनते स्वर्गदूत मेना:इ।
समांतर सिनेमा को सरकार का सपोर्ट था।	समांतर सिनेमा सरकार सा:ते देंगा नम ला:ए।
छावनी क्षेत्र में ही मेरठ का सबसे प्रसिद्व मन्दिर है।	छावनी क्षेत्र रेगे मेरठ राआ: इसु प्रसिद्ध मंदिर मेनागा।
कुछ भी स् थायी नहीं।	जाना: गोटा जिन्दगी ताइनो: लेका बनो:। 
क्या होता है एक हत्यारे के मस्तिष्क में?	चिना: ताइना मियद् माउर तकिना: बोओ: रे?
हाज़िर है लेकिन मेरा मुंसिफ देख ले	हिजु: कनाइंग मेनदो अइंगा मुंसिफ लेल लेम।
समेकित पर्यटन रिजोर्ट विकसित किये जायेंगे	समेकित पर्यटन रिजल्ट बाइ रिकायाको।
क्या चाभी भी अष्टधातु की होती हैं?	चि चाबी ए आ धातु रेआ: बाइ:ओअ?
और हम चाहते है की यह रोबोट उदासीन हो	ओडो: अले मोने जा: लेआ चि नेआ रोबोट मनवा को लेकागे ताइओ: काए।
सत्ता समय का आज्जान नहीं सुनती।	सत्ता सोम़य रेआ: कजि आयुम काए: आयुम या।
समाधि में इसका आंतरिक साक्षात्कार होता है।	सामाधि रेगे जि बितर् रेआ: जगर को लेल उरुमो:आ।
अब मनुष्यों पर इसका प्रयोग किया जाएगा।	ना:अ होड़ोको रेओ नेआ रेआ: प्रयोगयाको।
जलते सागर साक्षात्कार के समुद्री डाकू	जुलतन समुद्र रे समुद्री डाकू कोआ: साक्षात्कार।
मेरा उनसे एक बहुत ही स्पेशल रिश्ता रहा है।	अइंगा: इनि:लो इसु सुगाड़ा कुपुल लेका मेना: लेआ। 
खेल। शुल्क रहित डाउनलोड अथवा सम्पूर्ण वरजन खरीदे	इनुग रे पैसा लो:ते डाउनलोड ओड़ो: गोटा वरजन किरिंगेपे।
पै चाकरी करेंगे नहीं काहूं चौपट चमार की।	आइंग काइंग कमिया चौपट चमार तकोआ।
साम्राज्य का सिक्का जमाए रखा है।	साम्राज्य रे सिक्का बाइ केआते मेना:इ।
हैरी ने हाँफते हुए उन्हें बैग दे दिया।	हैरी जोरते सयद् तन इनि: बैग ओम कि:आ।
थकी हारी मुन्नी रानी ढूंढ़ रही थी दाना पानी	लागाकन मुन्नी रानी दाड़ातन ताइकेएना जोमेया:को।
लगातार हो रहे हमलों से छत्तीसगढ के पत्रका	निमिर रोजगे होबा:ओतन हमला रे छत्तीसगढ़ रेन पत्रका। 
अपने परिवार से आगे बढ़कर सोचना होगा।	अपाना: ओड़ा: ते अयर उड़ु: होबा:ओ।
मिलाकर इसे एक पेस्ट के रूप में तैयार कर लें।	मेसाकेआते नेआ मोओयोद पेस्ट लेका बाइकेम।
अचानक दीपू भूख और सर्दी से बेहोश होकर गिर	अचका गेए दीपू रेंगेए ते ओड़ो: मांंदा ते छाए जन चि उयु: जाना। 
एक मूर्ति मॅ सिमट गई किस भांति सिद्धियाँ सारी?	मियद् मुरतु रे चिलकाते सोबेन सिद्धी को बोलो जामा जाना।
माता पिता का नियंत्रण पर कूपन	एंगा आपु केसेद् मेनते कूपन।
जो आगे आना ही चाहिये था।	ओकोआ आयर हिजु: लागातिं ताइकेना।
वह परमात्मतत्त्व सत्तारूपसे एक ही है।	इनि: स़ोबेनाते मरंड होड़ो लेका मेना:इ।
यह वृक्ष कार्तिक में फलता है।	नेआ दारु कार्तिक रे जोओ:आ।
संतान की प्राप्ति एवं संतान संबंधी चिंता रहेगी।	होन होबा:ओ रे ओड़ो: होनको नागेन उड़ु: दो ताइन गेआ।
सबसे पुराना और मंद गति से घूर्णन करने वाला पल्सर	सोबोनाते मुनु ओड़ो: मड़िते बिउर तन बिउर तनि: पल्सर।
बाई को नाराज करना वह अफोर्ड ना कर सकतीं।	कमिनि: के हाडा रिका इनि: का: ए दाडिआ।
हमें सैलरी भी बहुत कम मिलती थी।	अले पैसा बेसे कोओम ले‌ नमेआ।
उल्लेखनीय है कि गौमूत्र से दवाएं बनाई जा रही हैं।	कजिओ ताना चि गा:इ दा: ते रानुको बाइजादा।
आप इससे तो सहमत होंगे।	अम नेआते पातिआम।
मुझे उनकी मुसकुराहट में पद्म सम्मान की झलक दिखाई दी।	आइंग इनि:गा लांदा रे पद्म सम्मान लेका लेलरूमो: आ।
सीता जी नारीधर्म और पात्यधर्म की प्रतीक हैं।	सीता नारीधोरोम ओड़ो: पात्यधोरोम रेन प्रतीक तनि:।
चौड़ी सड़कें और ट्रैफिक जाम से बचने के लिए फ्लाईओवर।	चाकर होरा ओड़ो: ट्रैफिक जाम ते बनचाव नगेन फ्लाईओभर
जन्दगी को ऋतु सुहानी आ गइ।।	ने जिन्दगी रे सुकुआन सोमोय हिजु: जाना।
उन्होंने कहा कि आचार्य श्री का जीवन स्वयं ही	इनि:गा कजि ताइकेना चि आचार्य श्री तकिना: जीवन आ:ए गे।
तो मन दुखी नहीं होगा ॥	दो जि का हाडा:ओ आ चि।
उन्हें दूसरी ओर पुत्री वंदना की विशेष चिंता थी।	एटा सा: दो इनि: कुडिहोन बोंगा रेआ: उड़ु: पुरा: ताइकेना।
इसलिए उसे चौकी पर बिठाया गया।	एनाते इनि चौकी रेको दुब कि:आ।
यही है लाल किताब के महत्वपूर्ण होने का राज।	नेआगे ताना: अरा: कितब इसु पोकोतो ताइन रेआ: राज।
इन्हें प्रकृति से प्रेम होता है।	इनकु प्रकृति लो:ओ ते इसु प्रेम मेना:।
वह बात जीतन काका के समय हुई थी।	एना जगर जीतन काका सोमोय होबा लेना।
द्वारा निर्धारित मानकों का अवलोकन किया जाता है।	इनि:साअते सालाकन मानक कोरेआ अवलोकन।
थका होने के बावजूद भी नहीं।	लागा कन रेओ कागे।
पृथ्वी पर तापमान बढ़ रहा है	ओते एंगा: लोलो ताना।
फकत सीधा कर देना काफी नहीं होता	सोओज रिका बाइरि रेदो का होबा:ओ।
अनदेखी से फेल हुई जनता जल योजना	काको लेल केदचि जनता जल योजना फेल जाना।
इस फिल्म को बनाने के पीछे यही वजह है।	नेआ फिल्म बाइ रे नेआ मोयोद जगर मेना:।
वैचारिक द्वंद्व छेड़ दिया है आपने।	उड़ु: रेआ गोपो:ए पे गोपो:ए ताना।
यह तस्वीर पृथ्वी से नही ली ज सकती।	नेआ फोटो ओतेआते तेदो का दाडिओवा।
लक्ष्मी नौकरानी के साथ तालाब पर चली गई।	लक्ष्मी कमिनि: लो:ते बांदा सेनो: जाना।
मिर्ची पाउडर बेचना मेमन का पुश्तैनी धंधा था।	मरची होलोंग आकरिंग मेमन ताकोआ: मोद सिदा तेआ: धंधा ताइकेना।
क्या करें? हमें तो संसार सूना देख पड़ता है।	चाना: कजिआ? आइंग दो ने जिबोन गे रड़े:ए लेलो: ताना।
यह घर बेहद जुदा अंदाज में बना हुआ था।	नेआ ओड़ा: इसु बिनगा लेकागे बाइआकाना।
लेकिन लड़का उनसे बेखबर चुपचाप चला आ रहा था।	मेनदो कोड़ा एनाको काए: ध्यान केआते हापे हापे सेनजद् ताइकेना।
लड़के गुरु की आज्ञा सुन तुरन्त दूर चले गये।	कोड़ाको गुरु ताकिना जगर आयुम केआते एनजालो:ओ गे सेनो: जाना।
भारत में मुसलमानों की रोज़गार समस्या	भारत रे मुसलमान होड़ोकोआ: कमि नाला रेआ बलाए।
जरा सोचो वह मुझे एक जीनियस व्यक्ति समझता है।	मरति उड़ु: लेम इनि: अइंगके मोयोद् जिनियस होड़ो बुजावा।
उसके पीछे कोई न कोई सुनिश्चित आधार अवश्य होना चाहिए।	एना तायोम जाअना कारे जाअना मुल कजि दो मेना: गेआ।
इसलिए हम हॉकी को राष्ट्रीय खेल मानते हैं।	एनामेनते आले हाॅकी/खुदा इनुंग के राष्ट्रीय इनुंग ले‌ कजिआ।
पड़ोसियों और दोस्तों के घर जाकर	कुपुल ओड़ो: सोंगे को ओड़ा: सेनो: जनचि।
अपनी अलग कहानी कहने नहीं देगा	अपाना: बिनगा कानि काए: कजि रिकाया।
इसे लेकर सदन में शिक्षा मंत्री ब्रजकिशोर शर्मा घिर गए।	नेआ कजि रे सदन रे शिक्षा मंत्री बृजकिशोर शर्मा केसेद् कि:आ।
आपके ऋण दाता आपसे आखिरकर आपसे उगाही कर ही लेंगे।	अम पैसा ओमेनि: अमते आगु रूड़ा गेआ।
मशीन आने भर की देर है।	मशीन आगु: रेआगे हेडा मेना: 
बाप को अपने बेटों की ताकत	कोड़ा होनकोगे आपुमा: पेड़े:
यह मूर्त्ति काले पत्थ्र की बनी हुई है।	नेआ मुरतु हेंदे दिरि रेआ बाइआकाना।
केजरीवाल के आरोपों पर वो चुप क्यों हैं?	केजरीवाल ताकिना उपुदुप तेओ इनि:चाना: मेनते हापेकाना।
जहाँ न अपनापन न अधिकार कुछ	ओकोता: अधिकार ओड़ो अपन लेकाओ जाअना बनो:।
आज उन्हें मैं तोल रहा हूँ	तिसिङ आइञ इनकु: तुला जा:कोआइञ।
राजा उन दिनों अनंगसेवा के साथ अधिक रहते थे।	एन सोमोय राजा अनंगसेवा को लो: ताइन तन ताइकेना।
जब भी पानी के नजदीक जाये कुल्ला अवश्य करें।	सोबोन सोमोय दा: जपा: सेनोः रेगे मोचा सफा लागातिङा।
स्कूलों के लिए आए पैसा का दुरुपयोग हुआ है।	स्कुल नगेन हिजुः कन पैसा फाव केदाको।
ख़ा ले जिसके बारे में मालूम हो की उस	जोम लेम ओकोआ: इतुआन रे।
जी लम्बी भूमिका नहीं बांधना चाहते थे।	जी इसु पुरा: जिलिञ कजि का कजि मोने लिञा।
इन चारों के व्यवस्थित स्वरूप का नाम ही मानवता है।	नेआ मोड़ेआ मोसाते लेलोः रेगे मानवता कजि:ओअ।
इस दह की रेहू मछली प्रसिद्ध है।	नेता रेआ रेहु हाइ इसु होड़ो को इतुआनाको।
इस धंधे में लखोटिया की खास भूमिका है।	नेआ धंधा रे लखोटिया ताकिना खास कमि मेना:।
लेकिन विडंबना दिखिए कि उन्हें भुला दिया गया।	मेनदो लेलेमे इनि: रिड़िञ कि:आ को।
इस पर अंतिम निर्णय वही लेंगे।	नेआरे टुंडु कजि दो इनि:अगे पतियाः वोआ।
लाशें डालीं और मॉडल टाउन क्रिमिनेशन ग्राउण्ड में ले	गो:एकन होड़ोको सांजु केए: कोआ ओड़ो: माडल टाउन किरिमेशन गराउनड को इदि केदा।
रस्सी की सीढ़ी जो किसी आश्रय से लटकाई जाती है।	बयर ते हाकाकन चुलुरकब तेआ ओकोआ जाअन आसरा नेगन हाकायाको।
सीढियां उतरते ही हम ट्रेवलेटर पर आ गये।	सीढी हाड़ागु तनलो:गे आले ट्रैवलेटर रे हिजु: जाना।
पैसे चुराकर देखी थी पहली फ़िल्म	टाका कुमड़ु केआते लेल‌ केनाइंग अइञाः पहिला फिल्म।
कंपनी ने पचास हजार रूपए कैश दिए थे।	कंपनी पचास हजार टाका कैश ओम ला:ए।
कहे कि संदीप अंकल ने भेजा है।	कजिमे चि संदीप काका कुला कदा।
मंत्रालय भारतीय नौकरानियों का न्यूनतम वेतन तय करेगा।	मंत्रालय भारत रेन कुड़ि कमिडि तनको नगेन कोम ते कोम टाका कजि ज़िम्मा याको। 
खासकर हिंदी फिल्में मुझे बेहद पसंद हैं।	पुरा: ते पुरा: दो हिन्दी फिल्म अइंग सुकुआ।
काव्य गोष्ठी का संचालन श्री राजीव रंजन प्रसाद ने किया।	काव्य गोष्ठी रेआ संचालन श्री राजीव रंजन प्रसाद तकिन रिका ला:।
इससे ज्यादा वे नहीं रुक पाये।	नेआते पुरा: दो इनि: का:ए देंगा दाडिआ।
उनके लिए तो जन्नत का दरवाजा खुल जाएगा।	इनि नगेन जन्नत रेआ दुवर निगो:आ।
इसका प्रयोग दोनों तरफ कर सकती हैं।	नेआ बरनसा:ते कमि हिजुगा।
नहीं उनकी देशभक्ति पर सवाल नहीं उठा रहा।	का इनिगा देशभक्ति रे जान कजि का उड़ुंगो: ताना।
फिलेंडर ने उन्हें एलबीडब्ल्यू आउट करके पविलियन का रास्ता दिखाया।	फिलेंडर तकिन इनि: के एलबीडब्ल्यू आउट केआते पवेलियन रेआ होरा लेलरिका कि:आ।
सो दो घंटे की बात में कुछ नहीं निकला।	मेनदो बर धंटा रेआ: जगर रेओ जाना‌ का उड़ुंग जाना।
अपनी यात्रा में मेरी मुलाकात सभी तरह	अपन यात्रा रे अइंगा भेंट सोबेन को लेका।
इज़ारबंद से बाहर न होइए साहब	इजारबंद ते आलोम उड़ुगो:मे सायोब।
बाबूजी यों खर्च करने वाले नहीं हैं।	आपु आवगे काए: खर्चा बेड़ा।
कि कहते हुए शार्म आती है।	कजितन लोते गिउ: जाइंआ।
गूगल प्लस मेरे यूट्यूब चैनल के लिए सदस्यता लें »»	गूगल प्लस यूट्यूब चैनल नगेन सदस्यता अगुइपे।
से प्रतिबंध पाचन से प्रतिनिधि परिणाम	पचाव रेआ होराते प्रतिनिधि परिणाम।
ये ज़रूर चिंता का विषय है।	नेआ जरुड़ुगे उड़ु:रेआ कजि।
पूरे फोल्डर को डाउनलोड करने के लिए नीचे	सोबेन फोल्डर के डाउनलोड नगेन लतर।
